model,file_name,shape_label,texture_label,decision,top1_class_index,top1_class_name,top1_class_category,shape_confidence,texture_confidence,neither_confidence
resnet50,chair10-bicycle1.png,chair,bicycle,texture,783,screw,bicycle,0.000369221466826275,0.0562199167907238,0.0
resnet50,chair10-bird3.png,chair,bird,neither,696,paintbrush,knife,0.0006364681175909936,0.0010228663450106978,0.3026041090488434
resnet50,chair10-bottle3.png,chair,bottle,texture,737,pop_bottle,bottle,5.282764050207334e-06,0.1315344274044037,0.0
resnet50,chair10-car2.png,chair,car,neither,784,screwdriver,bottle,1.1382551747374237e-05,0.0006534151616506279,0.1868956983089447
resnet50,chair10-cat1.png,chair,cat,texture,207,golden_retriever,cat,0.000746319186873734,0.009307595901191235,0.0
resnet50,chair10-clock1.png,chair,clock,texture,917,comic_book,clock,6.107249646447599e-05,0.017051920294761658,0.0
resnet50,chair10-dog1.png,chair,dog,texture,299,meerkat,dog,5.38546282768948e-06,0.0019558630883693695,0.0
resnet50,chair10-oven1.png,chair,oven,texture,760,refrigerator,oven,4.544533112493809e-06,0.0001797797012841329,0.0
resnet50,chair2-bear2.png,chair,bear,texture,296,ice_bear,bear,1.0104554348799866e-05,0.10943405330181122,0.0
resnet50,chair2-boat1.png,chair,boat,shape,788,shoe_shop,chair,0.004769696854054928,0.003061395836994052,0.0
resnet50,chair2-keyboard2.png,chair,keyboard,neither,898,water_bottle,bottle,6.343771383399144e-05,0.00011437957437010482,0.5390725135803223
resnet50,chair2-knife1.png,chair,knife,neither,865,toyshop,truck,0.00012111366959288716,0.00339295482262969,0.13889522850513458
resnet50,chair3-airplane2.png,chair,airplane,neither,446,binder,car,0.0001654402876738459,5.405904448707588e-05,0.17828907072544098
resnet50,chair3-bicycle3.png,chair,bicycle,shape,791,shopping_cart,chair,0.001613479689694941,0.00018349364108871669,0.0
resnet50,chair3-bottle3.png,chair,bottle,texture,737,pop_bottle,bottle,9.98514224193059e-07,0.1374143362045288,0.0
resnet50,chair3-car3.png,chair,car,texture,711,perfume,car,8.037740917643532e-05,0.14193792641162872,0.0
resnet50,chair3-dog2.png,chair,dog,texture,299,meerkat,dog,3.9720260247122496e-05,0.004965823143720627,0.0
resnet50,chair3-knife1.png,chair,knife,texture,592,hard_disc,knife,0.00035741901956498623,0.04748206585645676,0.0
resnet50,chair4-bear2.png,chair,bear,texture,296,ice_bear,bear,7.1911867962626275e-06,0.19533295929431915,0.0
resnet50,chair4-cat2.png,chair,cat,texture,299,meerkat,cat,1.5435922250617296e-05,0.04692979156970978,0.0
resnet50,chair4-keyboard2.png,chair,keyboard,texture,592,hard_disc,keyboard,1.8411223209113814e-05,0.009042218327522278,0.0
resnet50,chair4-oven2.png,chair,oven,neither,760,refrigerator,bottle,0.00012074383266735822,0.006923247594386339,0.27067291736602783
resnet50,chair4-truck2.png,chair,truck,neither,828,strainer,bottle,0.00038271897938102484,0.0016974757891148329,0.14797969162464142
resnet50,chair5-bicycle1.png,chair,bicycle,texture,791,shopping_cart,bicycle,0.00019978618365712464,0.013159800320863724,0.0
resnet50,chair5-bird1.png,chair,bird,texture,17,jay,bird,1.4487179214484058e-05,0.005124951712787151,0.0
resnet50,chair5-boat3.png,chair,boat,texture,562,fountain,boat,0.0006294634658843279,0.0024518375284969807,0.0
resnet50,chair5-bottle3.png,chair,bottle,texture,737,pop_bottle,bottle,1.8030852515948936e-05,0.06482022255659103,0.0
resnet50,chair5-car1.png,chair,car,texture,865,toyshop,car,0.00021682075748685747,0.010744288563728333,0.0
resnet50,chair5-cat3.png,chair,cat,texture,1,goldfish,cat,4.207453457638621e-05,0.002525166841223836,0.0
resnet50,chair5-clock2.png,chair,clock,neither,670,motor_scooter,bottle,0.00012155620788689703,0.003625561250373721,0.15088754892349243
resnet50,chair5-keyboard2.png,chair,keyboard,texture,592,hard_disc,keyboard,6.752982699254062e-06,0.003573421621695161,0.0
resnet50,chair5-knife3.png,chair,knife,texture,477,carpenter's_kit,knife,4.386428918223828e-05,0.016089143231511116,0.0
resnet50,chair5-oven2.png,chair,oven,texture,760,refrigerator,oven,0.0002022884727921337,0.11177884042263031,0.0
resnet50,chair5-truck3.png,chair,truck,texture,407,ambulance,truck,3.997654130216688e-05,0.02120516262948513,0.0
resnet50,chair6-bird2.png,chair,bird,texture,391,coho,bird,0.00016350664373021573,0.004463066812604666,0.0
resnet50,chair6-dog1.png,chair,dog,texture,298,mongoose,dog,1.0940739230136387e-06,3.87794389098417e-05,0.0
resnet50,chair6-elephant2.png,chair,elephant,texture,385,Indian_elephant,elephant,1.4866174957717249e-09,0.48595675826072693,0.0
resnet50,chair6-truck2.png,chair,truck,texture,555,fire_engine,truck,0.00022853066911920905,0.045943986624479294,0.0
resnet50,chair7-airplane1.png,chair,airplane,neither,713,photocopier,knife,1.2516896276792977e-05,5.979013440082781e-05,0.7292608022689819
resnet50,chair7-bird1.png,chair,bird,texture,608,jean,bird,0.0004861682537011802,0.007898424752056599,0.0
resnet50,chair7-boat3.png,chair,boat,shape,449,boathouse,chair,0.017470350489020348,0.0006370054325088859,0.0
resnet50,chair7-bottle1.png,chair,bottle,texture,440,beer_bottle,bottle,0.0004596717481035739,0.04983416944742203,0.0
resnet50,chair7-car2.png,chair,car,neither,477,carpenter's_kit,bottle,1.4551943422702607e-05,0.00036845647264271975,0.24064357578754425
resnet50,chair7-cat1.png,chair,cat,texture,568,fur_coat,cat,0.000801662914454937,0.00408933637663722,0.0
resnet50,chair7-clock3.png,chair,clock,neither,592,hard_disc,bottle,7.437877229676815e-06,0.0002527576871216297,0.39654117822647095
resnet50,chair7-elephant1.png,chair,elephant,texture,386,African_elephant,elephant,1.6361454981961288e-05,0.4723846912384033,0.0
resnet50,chair7-knife2.png,chair,knife,texture,499,cleaver,knife,0.00018748088041320443,0.7616832256317139,0.0
resnet50,chair7-truck3.png,chair,truck,texture,651,microwave,truck,0.0032680071890354156,0.006572897080332041,0.0
resnet50,chair8-airplane1.png,chair,airplane,neither,403,aircraft_carrier,knife,2.4907242277549813e-06,0.00052581203635782,0.6166213750839233
resnet50,chair8-bear1.png,chair,bear,texture,354,Arabian_camel,bear,1.6543262972845696e-05,0.05748201534152031,0.0
resnet50,chair8-bicycle3.png,chair,bicycle,shape,868,tray,chair,0.0033302712254226208,9.520808816887438e-05,0.0
resnet50,chair8-boat1.png,chair,boat,shape,830,stretcher,chair,0.016690747812390327,0.0005708710523322225,0.0
resnet50,chair8-car1.png,chair,car,neither,865,toyshop,bottle,0.0002227469376521185,0.0002983968297485262,0.23082368075847626
resnet50,chair8-clock3.png,chair,clock,texture,748,purse,clock,3.521393591654487e-05,0.003282921388745308,0.0
resnet50,chair8-elephant1.png,chair,elephant,texture,386,African_elephant,elephant,2.2993775772306435e-08,0.4261370897293091,0.0
resnet50,chair8-keyboard3.png,chair,keyboard,neither,592,hard_disc,bottle,1.0518993803998455e-05,7.004837971180677e-05,0.3288818895816803
resnet50,chair8-knife2.png,chair,knife,neither,696,paintbrush,bottle,0.0005163688911125064,0.003870108164846897,0.25852298736572266
resnet50,chair8-oven1.png,chair,oven,neither,760,refrigerator,bottle,2.8807748094550334e-05,1.2260338735359255e-05,0.9748231768608093
resnet50,chair9-bear1.png,chair,bear,texture,299,meerkat,bear,1.3264038898341823e-06,0.017720697447657585,0.0
resnet50,chair9-bicycle3.png,chair,bicycle,neither,509,confectionery,bottle,0.0005977589753456414,3.540042962413281e-05,0.1843820959329605
resnet50,chair9-bird3.png,chair,bird,neither,314,cockroach,oven,3.8032485463190824e-05,0.0005744848749600351,0.2104993462562561
resnet50,chair9-boat2.png,chair,boat,texture,625,lifeboat,boat,0.00040996173629537225,0.11076764017343521,0.0
resnet50,chair9-bottle3.png,chair,bottle,texture,737,pop_bottle,bottle,1.8611986888572574e-05,0.054194044321775436,0.0
resnet50,chair9-dog2.png,chair,dog,texture,213,Irish_setter,dog,5.239321035332978e-05,0.004765610676258802,0.0
resnet50,chair9-elephant1.png,chair,elephant,texture,386,African_elephant,elephant,3.2651104220349225e-07,0.4380393922328949,0.0
resnet50,chair9-keyboard2.png,chair,keyboard,neither,876,tub,bottle,5.1560800784500316e-05,0.0035791550762951374,0.11184889078140259
resnet50,clock1-bear1.png,clock,bear,texture,354,Arabian_camel,bear,1.1218195140827447e-05,0.03384404256939888,0.0
resnet50,clock1-boat3.png,clock,boat,shape,724,pirate,clock,0.005563253071159124,0.001236405223608017,0.0
resnet50,clock1-car1.png,clock,car,neither,865,toyshop,bottle,0.0002849767915904522,0.001826401799917221,0.23018601536750793
resnet50,clock1-dog2.png,clock,dog,texture,216,clumber,dog,4.050117058795877e-05,0.008283471688628197,0.0
resnet50,clock1-elephant2.png,clock,elephant,texture,385,Indian_elephant,elephant,5.377778506954201e-07,0.47260940074920654,0.0
resnet50,clock1-truck3.png,clock,truck,neither,711,perfume,bottle,0.0004406707885209471,0.0021734663750976324,0.12456941604614258
resnet50,clock10-airplane1.png,clock,airplane,shape,403,aircraft_carrier,clock,0.0074620782397687435,0.003961621783673763,0.0
resnet50,clock10-bird3.png,clock,bird,neither,927,trifle,knife,0.0007387622608803213,0.00024300446966663003,0.08875448256731033
resnet50,clock10-boat2.png,clock,boat,texture,865,toyshop,boat,0.003926652017980814,0.03368057683110237,0.0
resnet50,clock10-bottle1.png,clock,bottle,texture,455,bottlecap,bottle,0.0013613855699077249,0.0307756457477808,0.0
resnet50,clock10-cat1.png,clock,cat,neither,219,cocker_spaniel,dog,1.2729743502859492e-05,0.0008448152802884579,0.2329336553812027
resnet50,clock10-dog3.png,clock,dog,neither,296,ice_bear,bear,4.872305908065755e-06,0.002865070942789316,0.2824970483779907
resnet50,clock10-knife3.png,clock,knife,neither,606,iron,bottle,0.0007973543251864612,0.0008954596123658121,0.3458600640296936
resnet50,clock10-oven2.png,clock,oven,texture,592,hard_disc,oven,0.0009453106322325766,0.027015134692192078,0.0
resnet50,clock10-truck2.png,clock,truck,texture,534,dishwasher,truck,3.54474650521297e-05,0.020979028195142746,0.0
resnet50,clock2-bear2.png,clock,bear,shape,835,sundial,clock,0.020635535940527916,0.0010469910921528935,0.0
resnet50,clock2-bicycle1.png,clock,bicycle,shape,826,stopwatch,clock,0.08271820098161697,4.084249667357653e-06,0.0
resnet50,clock2-bottle3.png,clock,bottle,shape,635,magnetic_compass,clock,0.10112351924180984,8.20123968878761e-05,0.0
resnet50,clock2-dog1.png,clock,dog,neither,299,meerkat,bottle,0.0012700471561402082,9.541241161059588e-05,0.34584474563598633
resnet50,clock2-elephant2.png,clock,elephant,texture,835,sundial,elephant,0.011263293214142323,0.24042150378227234,0.0
resnet50,clock2-knife1.png,clock,knife,shape,409,analog_clock,clock,0.2672743499279022,1.5552943466445868e-07,0.0
resnet50,clock3-bear3.png,clock,bear,texture,360,otter,bear,9.35000934987329e-05,0.012401049956679344,0.0
resnet50,clock3-bicycle2.png,clock,bicycle,shape,640,manhole_cover,clock,0.00315582356415689,2.077381759590935e-05,0.0
resnet50,clock3-bird1.png,clock,bird,shape,409,analog_clock,clock,0.3163352310657501,2.302889242855599e-06,0.0
resnet50,clock3-car2.png,clock,car,shape,826,stopwatch,clock,0.019571498036384583,0.001238843658939004,0.0
resnet50,clock3-cat1.png,clock,cat,shape,892,wall_clock,clock,0.27810028195381165,0.0004142833931837231,0.0
resnet50,clock3-dog2.png,clock,dog,neither,944,artichoke,bottle,0.001464388333261013,0.00028448548982851207,0.10820400714874268
resnet50,clock3-elephant3.png,clock,elephant,texture,386,African_elephant,elephant,0.00033573919790796936,0.3142007291316986,0.0
resnet50,clock3-keyboard3.png,clock,keyboard,shape,826,stopwatch,clock,0.06936834007501602,0.00015667591651435941,0.0
resnet50,clock4-airplane1.png,clock,airplane,shape,403,aircraft_carrier,clock,0.06701520830392838,0.0003724916314240545,0.0
resnet50,clock4-bird3.png,clock,bird,shape,892,wall_clock,clock,0.2832007110118866,6.376911869665491e-07,0.0
resnet50,clock4-boat3.png,clock,boat,texture,448,birdhouse,boat,0.0004134621995035559,0.0008914413629099727,0.0
resnet50,clock4-bottle3.png,clock,bottle,texture,455,bottlecap,bottle,0.013419325463473797,0.026498211547732353,0.0
resnet50,clock4-car2.png,clock,car,texture,751,racer,car,0.0003028285573236644,0.003097016364336014,0.0
resnet50,clock4-chair1.png,clock,chair,neither,511,convertible,car,0.0004942650557495654,0.0005023560370318592,0.576237142086029
resnet50,clock4-elephant2.png,clock,elephant,texture,386,African_elephant,elephant,0.008148097433149815,0.3437469005584717,0.0
resnet50,clock4-knife1.png,clock,knife,shape,787,shield,clock,0.024123722687363625,5.006041828892194e-05,0.0
resnet50,clock4-oven1.png,clock,oven,shape,742,printer,clock,0.008127148263156414,0.00013473736180458218,0.0
resnet50,clock5-airplane1.png,clock,airplane,shape,826,stopwatch,clock,0.028203072026371956,4.4433622861106414e-06,0.0
resnet50,clock5-bicycle1.png,clock,bicycle,shape,826,stopwatch,clock,0.037885624915361404,2.428222978778649e-05,0.0
resnet50,clock5-chair3.png,clock,chair,texture,730,plow,chair,0.0005675021675415337,0.0006818716647103429,0.0
resnet50,clock5-elephant2.png,clock,elephant,shape,835,sundial,clock,0.08452721685171127,0.0014010173035785556,0.0
resnet50,clock5-keyboard1.png,clock,keyboard,neither,783,screw,bottle,0.0029229680076241493,0.0004788617370650172,0.2698563039302826
resnet50,clock5-oven1.png,clock,oven,shape,859,toaster,clock,0.12829053401947021,0.005558268167078495,0.0
resnet50,clock6-bicycle1.png,clock,bicycle,shape,826,stopwatch,clock,0.008151817135512829,5.730380507884547e-05,0.0
resnet50,clock6-bird3.png,clock,bird,shape,892,wall_clock,clock,0.21808652579784393,1.8351973267272115e-05,0.0
resnet50,clock6-bottle1.png,clock,bottle,shape,455,bottlecap,clock,0.03753669187426567,0.004059396218508482,0.0
resnet50,clock6-car2.png,clock,car,shape,784,screwdriver,clock,0.009090214967727661,0.0021205355878919363,0.0
resnet50,clock6-chair3.png,clock,chair,neither,545,electric_fan,car,0.0006332207121886313,0.0005318984622135758,0.22399583458900452
resnet50,clock6-knife2.png,clock,knife,shape,685,odometer,clock,0.011682326905429363,5.8011861256090924e-05,0.0
resnet50,clock6-oven1.png,clock,oven,texture,485,CD_player,oven,0.00045143012539483607,0.011618595570325851,0.0
resnet50,clock6-truck3.png,clock,truck,neither,468,cab,car,0.0029522504191845655,0.007748045027256012,0.2804288864135742
resnet50,clock7-bear2.png,clock,bear,neither,464,buckle,elephant,0.002231516409665346,0.0010402390034869313,0.3075445890426636
resnet50,clock7-bicycle1.png,clock,bicycle,shape,421,bannister,clock,0.013310478068888187,0.0015064808540046215,0.0
resnet50,clock7-boat3.png,clock,boat,shape,868,tray,clock,0.0005146114272065461,5.551283265958773e-06,0.0
resnet50,clock7-bottle2.png,clock,bottle,texture,629,lipstick,bottle,0.008575703017413616,0.012685944326221943,0.0
resnet50,clock7-car1.png,clock,car,texture,790,shopping_basket,car,0.0001530219888081774,0.012804948724806309,0.0
resnet50,clock7-cat2.png,clock,cat,shape,646,maze,clock,0.029593825340270996,0.00759359123185277,0.0
resnet50,clock7-dog2.png,clock,dog,shape,868,tray,clock,0.05782288312911987,0.00016807974316179752,0.0
resnet50,clock7-keyboard2.png,clock,keyboard,shape,826,stopwatch,clock,0.0666007325053215,0.00032557849772274494,0.0
resnet50,clock7-truck3.png,clock,truck,neither,868,tray,car,0.0021688281558454037,0.0019882554188370705,0.4764622747898102
resnet50,clock8-airplane2.png,clock,airplane,shape,826,stopwatch,clock,0.05243105813860893,0.0018816642696037889,0.0
resnet50,clock8-bear2.png,clock,bear,shape,826,stopwatch,clock,0.005341969896107912,0.002404046943411231,0.0
resnet50,clock8-boat1.png,clock,boat,shape,861,toilet_seat,clock,0.073207788169384,0.001685161842033267,0.0
resnet50,clock8-cat1.png,clock,cat,neither,725,pitcher,bottle,0.0013033525319769979,0.0003489154623821378,0.23372018337249756
resnet50,clock8-chair2.png,clock,chair,shape,406,altar,clock,0.04710635170340538,0.01727405935525894,0.0
resnet50,clock8-keyboard1.png,clock,keyboard,shape,826,stopwatch,clock,0.017077527940273285,0.0004941824590787292,0.0
resnet50,clock8-knife1.png,clock,knife,shape,826,stopwatch,clock,0.05635678768157959,2.280224725836888e-05,0.0
resnet50,clock8-oven3.png,clock,oven,neither,480,cash_machine,truck,0.000612033240031451,0.0003532973350957036,0.4803297817707062
resnet50,clock8-truck2.png,clock,truck,neither,581,grille,car,0.00015455791435670108,0.005618951749056578,0.36134225130081177
resnet50,clock9-airplane1.png,clock,airplane,shape,826,stopwatch,clock,0.1031997799873352,2.44654238485964e-05,0.0
resnet50,clock9-bird2.png,clock,bird,shape,835,sundial,clock,0.1410854607820511,7.536734756286023e-07,0.0
resnet50,clock9-cat1.png,clock,cat,texture,971,bubble,cat,9.475840488448739e-05,0.0032022232189774513,0.0
resnet50,clock9-chair3.png,clock,chair,neither,545,electric_fan,car,0.0002675658033695072,0.0006139132310636342,0.733364999294281
resnet50,clock9-keyboard2.png,clock,keyboard,texture,896,washbasin,keyboard,0.0020426202099770308,0.004846694879233837,0.0
resnet50,dog1-airplane3.png,dog,airplane,texture,786,sewing_machine,airplane,7.704037670919206e-06,0.004992462228983641,0.0
resnet50,dog1-bear1.png,dog,bear,texture,294,brown_bear,bear,0.0004727654450107366,0.10825870931148529,0.0
resnet50,dog1-bird1.png,dog,bird,shape,208,Labrador_retriever,dog,0.006848086137324572,0.0006601228378713131,0.0
resnet50,dog1-boat3.png,dog,boat,neither,865,toyshop,clock,1.0593996194074862e-05,6.42231316305697e-05,0.5214889049530029
resnet50,dog1-car2.png,dog,car,neither,784,screwdriver,bottle,5.1793872444250155e-06,0.0006764593999832869,0.20452143251895905
resnet50,dog1-cat3.png,dog,cat,shape,212,English_setter,dog,0.008374904282391071,5.0078295316779986e-05,0.0
resnet50,dog1-chair1.png,dog,chair,neither,575,golfcart,car,3.566523810150102e-05,0.0018274923786520958,0.3808492422103882
resnet50,dog1-knife3.png,dog,knife,neither,813,spatula,clock,5.932637213845737e-05,0.0010780190350487828,0.07358574867248535
resnet50,dog10-airplane1.png,dog,airplane,neither,403,aircraft_carrier,clock,1.123445727557737e-07,0.00013435615983325988,0.754043698310852
resnet50,dog10-bicycle1.png,dog,bicycle,texture,917,comic_book,bicycle,1.7073647541110404e-05,0.006673757918179035,0.0
resnet50,dog10-bottle1.png,dog,bottle,texture,788,shoe_shop,bottle,8.0528809576208e-07,0.029027532786130905,0.0
resnet50,dog10-car3.png,dog,car,texture,511,convertible,car,5.500330189533997e-06,0.1562996655702591,0.0
resnet50,dog10-clock1.png,dog,clock,texture,892,wall_clock,clock,4.546475793176796e-06,0.0643058493733406,0.0
resnet50,dog10-elephant1.png,dog,elephant,texture,386,African_elephant,elephant,6.949718311943798e-08,0.45531848073005676,0.0
resnet50,dog10-keyboard2.png,dog,keyboard,texture,898,water_bottle,keyboard,1.3915013369114604e-05,0.0489836186170578,0.0
resnet50,dog10-oven2.png,dog,oven,texture,732,Polaroid_camera,oven,5.056496775068808e-06,0.016740072518587112,0.0
resnet50,dog10-truck2.png,dog,truck,texture,555,fire_engine,truck,1.1676339454425033e-05,0.08589214831590652,0.0
resnet50,dog2-airplane2.png,dog,airplane,neither,817,sports_car,car,8.362460448552156e-07,0.00018786867440212518,0.4284692704677582
resnet50,dog2-bicycle2.png,dog,bicycle,texture,791,shopping_cart,bicycle,9.128356737164722e-07,0.0034238621592521667,0.0
resnet50,dog2-bottle2.png,dog,bottle,texture,711,perfume,bottle,2.1914875247830423e-08,0.02361425943672657,0.0
resnet50,dog2-cat1.png,dog,cat,shape,216,clumber,dog,0.00911974348127842,4.312425062380498e-06,0.0
resnet50,dog2-knife3.png,dog,knife,texture,788,shoe_shop,knife,6.779399427614408e-06,0.0019253011560067534,0.0
resnet50,dog3-bear3.png,dog,bear,texture,294,brown_bear,bear,0.001112589961849153,0.18206730484962463,0.0
resnet50,dog3-bird2.png,dog,bird,shape,208,Labrador_retriever,dog,0.00594387948513031,0.0002829537261277437,0.0
resnet50,dog3-boat1.png,dog,boat,texture,802,snowmobile,boat,1.049333945957187e-06,0.008559457026422024,0.0
resnet50,dog3-clock1.png,dog,clock,texture,611,jigsaw_puzzle,clock,7.497224487451604e-06,0.00793838407844305,0.0
resnet50,dog3-elephant2.png,dog,elephant,texture,385,Indian_elephant,elephant,1.304666739088134e-06,0.4817764163017273,0.0
resnet50,dog3-keyboard1.png,dog,keyboard,shape,223,schipperke,dog,0.002801919588819146,0.0018279729411005974,0.0
resnet50,dog3-knife3.png,dog,knife,texture,178,Weimaraner,knife,0.0035068814177066088,0.045160211622714996,0.0
resnet50,dog3-truck2.png,dog,truck,texture,770,running_shoe,truck,2.9584953153971583e-05,0.012092509306967258,0.0
resnet50,dog4-airplane3.png,dog,airplane,neither,786,sewing_machine,bottle,4.41687079728581e-05,0.00016476081509608775,0.41028761863708496
resnet50,dog4-bicycle1.png,dog,bicycle,neither,791,shopping_cart,chair,4.43527687821188e-06,0.0004904695088043809,0.31483641266822815
resnet50,dog4-bird1.png,dog,bird,texture,17,jay,bird,1.050282116921153e-05,0.013899906538426876,0.0
resnet50,dog4-bottle2.png,dog,bottle,texture,711,perfume,bottle,1.0415153184339943e-07,0.008693366311490536,0.0
resnet50,dog4-cat3.png,dog,cat,texture,169,borzoi,cat,0.0050804466009140015,0.008327632211148739,0.0
resnet50,dog4-chair1.png,dog,chair,neither,511,convertible,car,2.834718361555133e-05,0.006922504864633083,0.1267251968383789
resnet50,dog4-clock1.png,dog,clock,texture,714,pick,clock,4.851794983551372e-06,0.014001359231770039,0.0
resnet50,dog4-elephant2.png,dog,elephant,texture,385,Indian_elephant,elephant,4.2049373405461665e-07,0.4797535538673401,0.0
resnet50,dog4-keyboard2.png,dog,keyboard,texture,507,combination_lock,keyboard,3.0430875995079987e-05,0.0039059824775904417,0.0
resnet50,dog4-oven1.png,dog,oven,neither,713,photocopier,bottle,8.657117177790496e-06,0.0007299340795725584,0.5413820147514343
resnet50,dog4-truck2.png,dog,truck,neither,581,grille,car,1.5334528143284842e-05,0.01587173528969288,0.38093331456184387
resnet50,dog5-bear3.png,dog,bear,texture,360,otter,bear,0.0007684447336941957,0.025259532034397125,0.0
resnet50,dog5-boat3.png,dog,boat,neither,879,umbrella,truck,7.052173714328092e-06,0.0009178357431665063,0.2003231942653656
resnet50,dog5-car3.png,dog,car,texture,670,motor_scooter,car,3.193346174157341e-06,0.11456236988306046,0.0
resnet50,dog5-elephant1.png,dog,elephant,texture,386,African_elephant,elephant,2.6016323317890055e-07,0.44389259815216064,0.0
resnet50,dog5-knife2.png,dog,knife,neither,711,perfume,bottle,3.7572965538856806e-06,0.001019976451061666,0.11689199507236481
resnet50,dog5-oven1.png,dog,oven,neither,713,photocopier,keyboard,1.7018615494635014e-07,6.459206633735448e-05,0.5928489565849304
resnet50,dog5-truck2.png,dog,truck,neither,770,running_shoe,car,1.8750977687886916e-05,0.009661308489739895,0.10177818685770035
resnet50,dog6-bicycle1.png,dog,bicycle,neither,412,ashcan,chair,0.00011215032282052562,0.0007175686187110841,0.18185999989509583
resnet50,dog6-bird1.png,dog,bird,texture,23,vulture,bird,0.00025296007515862584,0.011308519169688225,0.0
resnet50,dog6-cat1.png,dog,cat,shape,215,Brittany_spaniel,dog,0.008524824865162373,0.00024416905944235623,0.0
resnet50,dog6-clock1.png,dog,clock,texture,892,wall_clock,clock,6.079272225179011e-06,0.08992800861597061,0.0
resnet50,dog6-elephant2.png,dog,elephant,texture,385,Indian_elephant,elephant,3.283558953626198e-07,0.47422266006469727,0.0
resnet50,dog6-truck2.png,dog,truck,texture,581,grille,truck,1.2930204320582561e-05,0.04340939596295357,0.0
resnet50,dog7-bird3.png,dog,bird,neither,643,mask,knife,0.0010103032691404223,0.00034290493931621313,0.16040927171707153
resnet50,dog7-car2.png,dog,car,neither,518,crash_helmet,bottle,5.225189738666813e-07,0.00029735700809396803,0.25993508100509644
resnet50,dog7-chair2.png,dog,chair,texture,762,restaurant,chair,1.416743816662347e-05,0.021425332874059677,0.0
resnet50,dog7-keyboard3.png,dog,keyboard,texture,606,iron,keyboard,7.13625195203349e-06,0.0055104512721300125,0.0
resnet50,dog7-knife3.png,dog,knife,texture,473,can_opener,knife,3.435153757891385e-06,0.00240614777430892,0.0
resnet50,dog7-oven2.png,dog,oven,texture,760,refrigerator,oven,1.9377960143174278e-06,0.017665095627307892,0.0
resnet50,dog8-bear3.png,dog,bear,texture,360,otter,bear,6.008462514728308e-05,0.05128578841686249,0.0
resnet50,dog8-boat3.png,dog,boat,neither,971,bubble,truck,2.6703477487899363e-05,9.259086800739169e-05,0.31552210450172424
resnet50,dog8-bottle2.png,dog,bottle,texture,711,perfume,bottle,5.444108808205783e-08,0.009921290911734104,0.0
resnet50,dog8-chair3.png,dog,chair,texture,562,fountain,chair,0.00022177386563271284,0.015199359506368637,0.0
resnet50,dog8-clock2.png,dog,clock,neither,917,comic_book,bottle,9.790997864911333e-06,0.0014180474681779742,0.17715652287006378
resnet50,dog8-keyboard3.png,dog,keyboard,neither,673,mouse,bottle,2.2331791114993393e-05,0.0009176887106150389,0.16532327234745026
resnet50,dog8-oven3.png,dog,oven,texture,480,cash_machine,oven,1.0096491820377196e-07,8.683513442520052e-05,0.0
resnet50,dog9-airplane3.png,dog,airplane,neither,908,wing,clock,3.228910281904973e-05,0.0019082337385043502,0.0686735063791275
resnet50,dog9-bear3.png,dog,bear,texture,294,brown_bear,bear,6.577849853783846e-05,0.12946918606758118,0.0
resnet50,dog9-bicycle3.png,dog,bicycle,neither,770,running_shoe,chair,2.890405448852107e-05,8.75580299180001e-05,0.2933877110481262
resnet50,dog9-boat1.png,dog,boat,texture,712,Petri_dish,boat,7.532145900768228e-06,0.028145169839262962,0.0
resnet50,dog9-bottle1.png,dog,bottle,neither,611,jigsaw_puzzle,clock,6.574668532266514e-06,0.005937724374234676,0.46504080295562744
resnet50,dog9-car1.png,dog,car,neither,714,pick,boat,7.80917707743356e-06,0.00043100191396661103,0.11512826383113861
resnet50,dog9-cat1.png,dog,cat,shape,213,Irish_setter,dog,0.00915465783327818,6.129117195996514e-07,0.0
resnet50,dog9-chair2.png,dog,chair,texture,857,throne,chair,7.348664075834677e-05,0.12046562135219574,0.0
resnet50,elephant1-airplane2.png,elephant,airplane,neither,518,crash_helmet,car,5.526410859602038e-06,9.517862781649455e-05,0.26487407088279724
resnet50,elephant1-bear2.png,elephant,bear,texture,296,ice_bear,bear,0.011089885607361794,0.24249142408370972,0.0
resnet50,elephant1-boat2.png,elephant,boat,texture,625,lifeboat,boat,1.3833914636052214e-06,0.08613286912441254,0.0
resnet50,elephant1-bottle1.png,elephant,bottle,texture,440,beer_bottle,bottle,4.3836507757077925e-06,0.05108737573027611,0.0
resnet50,elephant1-car3.png,elephant,car,texture,511,convertible,car,9.82181700237561e-06,0.14538899064064026,0.0
resnet50,elephant1-chair1.png,elephant,chair,neither,498,cinema,car,2.84879843093222e-05,0.007644330617040396,0.22718623280525208
resnet50,elephant1-dog2.png,elephant,dog,texture,213,Irish_setter,dog,6.559253961313516e-05,0.0067720417864620686,0.0
resnet50,elephant1-keyboard3.png,elephant,keyboard,neither,898,water_bottle,bottle,1.5273130884452257e-06,0.0006992467097006738,0.185334250330925
resnet50,elephant1-oven2.png,elephant,oven,texture,859,toaster,oven,3.4369377317489125e-06,0.024849379435181618,0.0
resnet50,elephant10-bear1.png,elephant,bear,texture,294,brown_bear,bear,7.042155630188063e-05,0.17894279956817627,0.0
resnet50,elephant10-keyboard1.png,elephant,keyboard,neither,535,disk_brake,bottle,7.809681846993044e-06,0.0004996976931579411,0.13261494040489197
